ID,price,brand,model,Clasificacion ,year,title_status,mileage,color,lot,state,state,condition,Precio en México ,qx1-estado,qx_marca,qx_tipo 
1929,21995,ford,doors,DERIVADO DE TURISMO,2015,clean vehicle,35629,blue,167565147,massachusetts,massachusetts,9 days left,439900,0.1714,0.15,0.128
1930,8500,ford,connect,DERIVADO DE TURISMO,2015,clean vehicle,118483,white,167746107,florida,florida,14 hours left,170000,0.11,0.15,0.128
1931,16593,ford,doors,DERIVADO DE TURISMO,2015,clean vehicle,71573,tuxedo black metallic,167565148,massachusetts,massachusetts,9 days left,331860,0.1714,0.15,0.128
1932,13000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,33660,black,167628838,illinois,illinois,2 days left,260000,0.085,0.15,0.128
1933,14247,ford,doors,DERIVADO DE TURISMO,2015,clean vehicle,61168,blue,167565149,pennsylvania,pennsylvania,9 days left,284940,0.12,0.15,0.128
1934,23500,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,42241,gray,167629013,illinois,illinois,2 days left,470000,0.085,0.15,0.128
1935,16999,ford,doors,DERIVADO DE TURISMO,2015,clean vehicle,21004,oxford white,167565174,pennsylvania,pennsylvania,9 days left,339980,0.12,0.15,0.128
1936,25000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,45003,red,167629019,illinois,illinois,2 days left,500000,0.085,0.15,0.128
1937,20159,ford,doors,DERIVADO DE TURISMO,2015,clean vehicle,45278,oxford white,167565193,new jersey,new jersey,9 days left,403180,0.12,0.15,0.128
1938,31000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,1,black,167629024,illinois,illinois,2 days left,620000,0.085,0.15,0.128
1939,22500,ford,edge,DERIVADO DE TURISMO,2018,clean vehicle,24747,gray,167567143,colorado,colorado,8 days left,450000,0.13,0.15,0.128
1940,29500,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,48707,black,167629025,illinois,illinois,2 days left,590000,0.085,0.15,0.128
1941,59900,ford,max,DERIVADO DE TURISMO,2020,clean vehicle,2162,no_color,167762991,ohio,ohio,21 hours left,1198000,0.1517,0.15,0.128
1942,24000,ford,f-150,DERIVADO DE TURISMO,2017,clean vehicle,50874,black,167629029,illinois,illinois,2 days left,480000,0.085,0.15,0.128
1943,20500,ford,f-150,DERIVADO DE TURISMO,2017,clean vehicle,70727,black,167629031,illinois,illinois,2 days left,410000,0.085,0.15,0.128
1944,27200,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,29382,gray,167802092,north carolina,north carolina,2 days left,544000,0.12,0.15,0.128
1945,24900,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,33194,white,167571218,virginia,virginia,2 days left,498000,0.12,0.15,0.128
1946,24500,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,52084,white,167629032,illinois,illinois,2 days left,490000,0.085,0.15,0.128
1947,34000,ford,expedition,DERIVADO DE TURISMO,2018,clean vehicle,51122,black,167571219,virginia,virginia,2 days left,680000,0.12,0.15,0.128
1948,28000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,40286,white,167629033,illinois,illinois,2 days left,560000,0.085,0.15,0.128
1949,27000,ford,f-150,DERIVADO DE TURISMO,2017,clean vehicle,55420,black,167629035,illinois,illinois,2 days left,540000,0.085,0.15,0.128
1950,34000,ford,wagon,DERIVADO DE TURISMO,2018,clean vehicle,10282,black,167571324,virginia,virginia,5 days left,680000,0.12,0.15,0.128
1951,42500,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,85278,white,167629115,illinois,illinois,2 days left,850000,0.085,0.15,0.128
1952,33000,ford,explorer,DERIVADO DE TURISMO,2018,clean vehicle,7258,black,167749025,pennsylvania,pennsylvania,2 days left,660000,0.12,0.15,0.128
1953,10200,ford,escape,DERIVADO DE TURISMO,2018,clean vehicle,93350,black,167749030,pennsylvania,pennsylvania,2 days left,204000,0.12,0.15,0.128
1954,25600,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,37166,gray,167802097,north carolina,north carolina,2 days left,512000,0.12,0.15,0.128
1955,16300,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,69480,white,167572896,texas,texas,1 days left,326000,0.12,0.15,0.128
1956,26500,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,34679,white,167631023,illinois,illinois,2 days left,530000,0.085,0.15,0.128
1957,36500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,24151,red,167749059,pennsylvania,pennsylvania,3 days left,730000,0.12,0.15,0.128
1958,25900,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,32796,white,167802098,north carolina,north carolina,2 days left,518000,0.12,0.15,0.128
1959,22500,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,67979,black,167631026,illinois,illinois,2 days left,450000,0.085,0.15,0.128
1960,29000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,18690,white,167749061,pennsylvania,pennsylvania,3 days left,580000,0.12,0.15,0.128
1961,10500,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,54251,red,167631029,illinois,illinois,2 days left,210000,0.085,0.15,0.128
1962,32000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,32262,white,167749063,pennsylvania,pennsylvania,3 days left,640000,0.12,0.15,0.128
1963,27700,ford,f-650,DERIVADO DE TURISMO,2015,clean vehicle,92358,white,167802125,texas,texas,2 days left,554000,0.12,0.15,0.128
1964,4000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,90740,red,167632416,illinois,illinois,2 days left,80000,0.085,0.15,0.128
1965,38800,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,35225,black,167749065,pennsylvania,pennsylvania,3 days left,776000,0.12,0.15,0.128
1966,26200,ford,f-650,DERIVADO DE TURISMO,2015,clean vehicle,129063,white,167802126,texas,texas,2 days left,524000,0.12,0.15,0.128
1967,19500,ford,wagon,DERIVADO DE TURISMO,2018,clean vehicle,49985,white,167600366,wisconsin,wisconsin,23 hours left,390000,0.132,0.15,0.128
1968,11700,ford,escape,DERIVADO DE TURISMO,2015,clean vehicle,52340,black,167632432,illinois,illinois,2 days left,234000,0.085,0.15,0.128
1969,34000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,21406,black,167749066,pennsylvania,pennsylvania,3 days left,680000,0.12,0.15,0.128
1970,38600,ford,srw,DERIVADO DE TURISMO,2019,clean vehicle,16619,white,167802180,florida,florida,1 days left,772000,0.11,0.15,0.128
1971,21500,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,41293,black,167632433,illinois,illinois,2 days left,430000,0.085,0.15,0.128
1972,38500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,37053,black,167749067,pennsylvania,pennsylvania,3 days left,770000,0.12,0.15,0.128
1973,38500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,34532,black,167749069,pennsylvania,pennsylvania,3 days left,770000,0.12,0.15,0.128
1974,12000,ford,taurus,DERIVADO DE TURISMO,2017,clean vehicle,13328,blue,167636134,missouri,missouri,8 days left,240000,0.11,0.15,0.128
1975,30500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,56836,off-white,167749076,pennsylvania,pennsylvania,3 days left,610000,0.12,0.15,0.128
1976,11300,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,48080,orange,167636569,missouri,missouri,47 minutes,226000,0.11,0.15,0.128
1977,29500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,12271,gray,167749164,pennsylvania,pennsylvania,3 days left,590000,0.12,0.15,0.128
1978,16100,ford,expedition,DERIVADO DE TURISMO,2014,clean vehicle,97318,white,167637017,missouri,missouri,47 minutes,322000,0.11,0.15,0.128
1979,32500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,12717,red,167749167,pennsylvania,pennsylvania,3 days left,650000,0.12,0.15,0.128
1980,29000,ford,mustang,DERIVADO DE TURISMO,2019,clean vehicle,12764,black,167638863,texas,texas,10 days left,580000,0.12,0.15,0.128
1981,30000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,19951,red,167749170,pennsylvania,pennsylvania,3 days left,600000,0.12,0.15,0.128
1982,26000,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,32458,white,167802226,north carolina,north carolina,2 days left,520000,0.12,0.15,0.128
1983,26000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,21616,gray,167749171,pennsylvania,pennsylvania,3 days left,520000,0.12,0.15,0.128
1984,18500,ford,escape,DERIVADO DE TURISMO,2019,clean vehicle,17755,blue,167802227,north carolina,north carolina,6 days left,370000,0.12,0.15,0.128
1985,12000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,73846,gray,167640389,texas,texas,9 days left,240000,0.12,0.15,0.128
1986,30000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,15771,blue,167749173,pennsylvania,pennsylvania,3 days left,600000,0.12,0.15,0.128
1987,14700,ford,escape,DERIVADO DE TURISMO,2019,clean vehicle,29168,silver,167802228,north carolina,north carolina,2 days left,294000,0.12,0.15,0.128
1988,25000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,159182,red,167640427,texas,texas,10 days left,500000,0.12,0.15,0.128
1989,26550,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,15296,white,167749175,pennsylvania,pennsylvania,5 hours left,531000,0.12,0.15,0.128
1990,27000,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,30476,white,167802229,north carolina,north carolina,2 days left,540000,0.12,0.15,0.128
1991,34000,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,131754,white,167641144,texas,texas,10 days left,680000,0.12,0.15,0.128
1992,27500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,26095,gray,167749176,pennsylvania,pennsylvania,3 days left,550000,0.12,0.15,0.128
1993,25500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,22107,gray,167749180,pennsylvania,pennsylvania,3 days left,510000,0.12,0.15,0.128
1994,13500,ford,ecosport,DERIVADO DE TURISMO,2019,clean vehicle,31207,brown,167802231,north carolina,north carolina,6 days left,270000,0.12,0.15,0.128
1995,4000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,112810,gray,167641488,texas,texas,10 days left,80000,0.12,0.15,0.128
1996,25700,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,19058,white,167749183,pennsylvania,pennsylvania,3 days left,514000,0.12,0.15,0.128
1997,29000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,109137,white,167641551,texas,texas,10 days left,580000,0.12,0.15,0.128
1998,30500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,24058,black,167749184,pennsylvania,pennsylvania,3 days left,610000,0.12,0.15,0.128
1999,30000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,6967,black,167749186,pennsylvania,pennsylvania,3 days left,600000,0.12,0.15,0.128
2000,9000,ford,door,DERIVADO DE TURISMO,2014,clean vehicle,118340,gray,167641733,texas,texas,10 days left,180000,0.12,0.15,0.128
2001,19000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,36145,white,167749245,pennsylvania,pennsylvania,12 hours left,380000,0.12,0.15,0.128
2002,25800,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,33942,silver,167802235,north carolina,north carolina,2 days left,516000,0.12,0.15,0.128
2003,26500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,38868,gray,167749247,pennsylvania,pennsylvania,3 days left,530000,0.12,0.15,0.128
2004,29300,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,36190,red,167802277,north carolina,north carolina,2 days left,586000,0.12,0.15,0.128
2005,6300,ford,fiesta,DERIVADO DE TURISMO,2018,clean vehicle,37177,black,167749248,pennsylvania,pennsylvania,2 days left,126000,0.12,0.15,0.128
2006,25400,ford,explorer,DERIVADO DE TURISMO,2019,clean vehicle,39267,white,167802278,north carolina,north carolina,2 days left,508000,0.12,0.15,0.128
2007,26000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,33350,gray,167749256,pennsylvania,pennsylvania,3 days left,520000,0.12,0.15,0.128
2008,7000,ford,focus,DERIVADO DE TURISMO,2017,clean vehicle,57889,black,167802313,north carolina,north carolina,2 days left,140000,0.12,0.15,0.128
2009,25900,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,34081,red,167749258,pennsylvania,pennsylvania,36 minutes,518000,0.12,0.15,0.128
2010,9700,ford,fiesta,DERIVADO DE TURISMO,2019,clean vehicle,26821,gray,167802331,north carolina,north carolina,2 days left,194000,0.12,0.15,0.128
2011,27000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,40577,black,167749260,pennsylvania,pennsylvania,3 days left,540000,0.12,0.15,0.128
2012,9100,ford,fiesta,DERIVADO DE TURISMO,2019,clean vehicle,52355,black,167802332,north carolina,north carolina,2 days left,182000,0.12,0.15,0.128
2013,28000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,30620,red,167749261,pennsylvania,pennsylvania,3 days left,560000,0.12,0.15,0.128
2014,25700,ford,flex,DERIVADO DE TURISMO,2019,clean vehicle,22019,black,167802333,north carolina,north carolina,6 days left,514000,0.12,0.15,0.128
2015,27500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,36742,black,167749262,pennsylvania,pennsylvania,3 days left,550000,0.12,0.15,0.128
2016,9400,ford,fiesta,DERIVADO DE TURISMO,2019,clean vehicle,32473,white,167802334,north carolina,north carolina,2 days left,188000,0.12,0.15,0.128
2017,25500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,43406,blue,167749263,pennsylvania,pennsylvania,3 days left,510000,0.12,0.15,0.128
2018,20500,ford,flex,DERIVADO DE TURISMO,2019,clean vehicle,34696,white,167802335,north carolina,north carolina,6 days left,410000,0.12,0.15,0.128
2019,21500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,43519,gray,167749265,pennsylvania,pennsylvania,3 days left,430000,0.12,0.15,0.128
2020,12800,ford,hybrid,DERIVADO DE TURISMO,2019,clean vehicle,37716,gray,167802336,north carolina,north carolina,6 days left,256000,0.12,0.15,0.128
2021,23900,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,41627,white,167749266,pennsylvania,pennsylvania,3 days left,478000,0.12,0.15,0.128
2022,9400,ford,fiesta,DERIVADO DE TURISMO,2019,clean vehicle,29986,gray,167802337,north carolina,north carolina,2 days left,188000,0.12,0.15,0.128
2023,26900,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,41496,silver,167749267,pennsylvania,pennsylvania,3 days left,538000,0.12,0.15,0.128
2024,25500,ford,flex,DERIVADO DE TURISMO,2019,clean vehicle,20613,gray,167802338,north carolina,north carolina,6 days left,510000,0.12,0.15,0.128
2025,27000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,33475,blue,167749268,pennsylvania,pennsylvania,3 days left,540000,0.12,0.15,0.128
2026,9300,ford,fiesta,DERIVADO DE TURISMO,2019,clean vehicle,32305,silver,167802339,north carolina,north carolina,2 days left,186000,0.12,0.15,0.128
2027,14400,ford,fusion,DERIVADO DE TURISMO,2018,clean vehicle,38148,black,167749350,pennsylvania,pennsylvania,2 days left,288000,0.12,0.15,0.128
2028,19000,ford,flex,DERIVADO DE TURISMO,2019,clean vehicle,39976,red,167802340,north carolina,north carolina,2 days left,380000,0.12,0.15,0.128
2029,14000,ford,fusion,DERIVADO DE TURISMO,2018,clean vehicle,50513,white,167749355,pennsylvania,pennsylvania,2 days left,280000,0.12,0.15,0.128
2030,13600,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,31408,gray,167802366,north carolina,north carolina,2 days left,272000,0.12,0.15,0.128
2031,19200,ford,transit,DERIVADO DE TURISMO,2018,clean vehicle,41351,white,167749390,pennsylvania,pennsylvania,2 days left,384000,0.12,0.15,0.128
2032,13600,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,32038,red,167802367,north carolina,north carolina,2 days left,272000,0.12,0.15,0.128
2033,18600,ford,transit,DERIVADO DE TURISMO,2018,clean vehicle,38279,white,167749393,pennsylvania,pennsylvania,2 days left,372000,0.12,0.15,0.128
2034,13700,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,30471,red,167802368,north carolina,north carolina,2 days left,274000,0.12,0.15,0.128
2035,18200,ford,transit,DERIVADO DE TURISMO,2018,clean vehicle,41569,white,167749395,pennsylvania,pennsylvania,2 days left,364000,0.12,0.15,0.128
2036,13800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,31142,silver,167802369,north carolina,north carolina,2 days left,276000,0.12,0.15,0.128
2037,22000,ford,wagon,DERIVADO DE TURISMO,2018,clean vehicle,31598,black,167749399,pennsylvania,pennsylvania,2 days left,440000,0.12,0.15,0.128
2038,13700,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,31380,silver,167802370,north carolina,north carolina,2 days left,274000,0.12,0.15,0.128
2039,28000,ford,wagon,DERIVADO DE TURISMO,2018,clean vehicle,22179,black,167749406,pennsylvania,pennsylvania,2 days left,560000,0.12,0.15,0.128
2040,13800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,29266,white,167802371,north carolina,north carolina,2 days left,276000,0.12,0.15,0.128
2041,18600,ford,transit,DERIVADO DE TURISMO,2018,clean vehicle,42156,white,167749408,pennsylvania,pennsylvania,2 days left,372000,0.12,0.15,0.128
2042,13700,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,30875,red,167802372,north carolina,north carolina,2 days left,274000,0.12,0.15,0.128
2043,13700,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,30609,silver,167802373,north carolina,north carolina,2 days left,274000,0.12,0.15,0.128
2044,13800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,29508,silver,167802374,north carolina,north carolina,2 days left,276000,0.12,0.15,0.128
2045,17700,ford,hybrid,DERIVADO DE TURISMO,2019,clean vehicle,12837,gray,167802375,north carolina,north carolina,6 days left,354000,0.12,0.15,0.128
2046,13900,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,29633,white,167802376,north carolina,north carolina,2 days left,278000,0.12,0.15,0.128
2047,13900,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,27461,no_color,167802377,north carolina,north carolina,2 days left,278000,0.12,0.15,0.128
2048,50500,ford,f-650,DERIVADO DE TURISMO,2018,clean vehicle,74961,white,167749685,pennsylvania,pennsylvania,2 days left,1010000,0.12,0.15,0.128
2049,13600,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,32154,gray,167802378,north carolina,north carolina,2 days left,272000,0.12,0.15,0.128
2050,55000,ford,srw,DERIVADO DE TURISMO,2018,clean vehicle,37245,black,167749686,pennsylvania,pennsylvania,3 days left,1100000,0.12,0.15,0.128
2051,13800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,29345,white,167802379,north carolina,north carolina,2 days left,276000,0.12,0.15,0.128
2052,56000,ford,srw,DERIVADO DE TURISMO,2018,clean vehicle,25371,black,167749689,pennsylvania,pennsylvania,3 days left,1120000,0.12,0.15,0.128
2053,13800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,30054,silver,167802380,north carolina,north carolina,2 days left,276000,0.12,0.15,0.128
2054,45800,ford,srw,DERIVADO DE TURISMO,2018,clean vehicle,11173,white,167749690,pennsylvania,pennsylvania,2 days left,916000,0.12,0.15,0.128
2055,13800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,30902,no_color,167802381,north carolina,north carolina,2 days left,276000,0.12,0.15,0.128
2056,5500,nissan,sentra,DERIVADO DE TURISMO,2018,clean vehicle,31231,silver,167440194,north carolina,north carolina,5 days left,110000,0.12,0.25,0.128
2057,14400,nissan,altima,DERIVADO DE TURISMO,2020,clean vehicle,10728,gray,167455277,arizona,arizona,2 days left,288000,0.11,0.25,0.128
2058,11450,nissan,sport,DERIVADO DE TURISMO,2018,clean vehicle,35374,white,167456239,florida,florida,7 days left,229000,0.11,0.25,0.128
2059,11000,nissan,sport,DERIVADO DE TURISMO,2018,clean vehicle,36715,black,167456240,florida,florida,7 days left,220000,0.11,0.25,0.128
